date,machine_id,assembly_line_no,hydraulic_pressurebar,coolant_pressurebar,air_system_pressurebar,coolant_temperature,hydraulic_oil_temperaturec,spindle_bearing_temperaturec,spindle_vibrationm,tool_vibrationm,spindle_speedrpm,voltagevolts,torquenm,cuttingkn,downtime,date_parsed,year,month,day,day_of_week,is_weekend,hydraulic_pressurebar_is_outlier,coolant_pressurebar_is_outlier,air_system_pressurebar_is_outlier,coolant_temperature_is_outlier,hydraulic_oil_temperaturec_is_outlier,spindle_bearing_temperaturec_is_outlier,spindle_vibrationm_is_outlier,tool_vibrationm_is_outlier,spindle_speedrpm_is_outlier,voltagevolts_is_outlier,torquenm_is_outlier,cuttingkn_is_outlier,downtime_flag,reason_preview,temp_diff,vibration_total,pressure_ratio,normalized_speed,load_index
09-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,126.0684189,5.519294821,5.528620937,8.7,41.5,33.6,1.368,30.04,22114.0,346.0,35.58033366,1.95,No_Machine_Failure,2022-03-09,2022,3,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-32.8,31.407999999999998,22.841399669452446,0.7910004649998211,25.491233562
09-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,137.37,6.960635908,6.454264689,20.6,47.6,37.7,1.189,25.21,21951.0,374.0,26.75720211,3.55,Machine_Failure,2022-03-09,2022,3,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-27.0,26.399,19.73526583140455,0.7851700826268913,19.795041477
09-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,89.35,4.328511193,6.399604977,30.3,44.4,33.8,0.52,29.983,20504.0,400.0,27.4716308,3.55,Machine_Failure,2022-03-09,2022,3,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-14.099999999999998,30.503,20.64220144434313,0.7334120256107594,20.29514156
09-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,131.9343101,5.334875649,6.592675974,23.5,46.7,35.7,1.206,33.043,18436.0,372.0,22.27623536,3.13,No_Machine_Failure,2022-03-09,2022,3,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-23.200000000000003,34.249,24.730531465101823,0.6594412848302751,16.532364752
09-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,92.91,4.84252053,6.796917674,18.4,47.9,29.9,0.979,33.372,17230.0,371.0,27.70760302,3.67,Machine_Failure,2022-03-09,2022,3,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-29.5,34.351,19.18628933515332,0.6163036091139965,20.496322113999998
09-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,134.02,4.86086247,6.895583051,11.2,50.3,26.5,1.119,12.77,20504.0,411.0,15.90071615,2.52,Machine_Failure,2022-03-09,2022,3,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-39.099999999999994,13.889,27.571238813510398,0.7334120256107594,11.886501305
09-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,76.5,4.381831399,6.397799793,26.4,49.8,44.3,0.927,26.505,20504.0,371.0,14.10999444,2.44,Machine_Failure,2022-03-09,2022,3,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-23.4,27.432,17.458453562923133,0.7334120256107594,10.608996107999998
09-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,68.95,4.381862348,6.61941752,28.7,47.6,36.0,1.159,26.27,27957.0,376.0,27.14670761,2.78,Machine_Failure,2022-03-09,2022,3,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-18.900000000000002,27.429,15.735318575552844,1.0,19.836695326999997
09-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,61.77,4.31101488,6.280627723,7.5,53.3,38.1,1.278,25.735,17247.0,341.0,27.68029222,3.69,Machine_Failure,2022-03-09,2022,3,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-45.8,27.012999999999998,14.328412617309269,0.6169116858031978,20.483204553999997
09-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,94.09,4.566853902,6.319927016,20.2,52.1,44.1,0.855,19.8,26526.0,356.0,15.1197393,3.59,Machine_Failure,2022-03-09,2022,3,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-31.900000000000002,20.655,20.60280491101202,0.9488142504560575,11.66081751
09-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,80.76,4.31101488,6.804080578,26.4,52.1,35.6,0.595,17.791,17252.0,303.0,27.67226988,3.59,Machine_Failure,2022-03-09,2022,3,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-25.700000000000003,18.386,18.733407851285357,0.617090531888257,20.447588916
09-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,134.54,5.358623507,6.246907469,15.6,40.6,32.9,0.681,17.379,21951.0,403.0,16.44955444,2.65,Machine_Failure,2022-02-09,2022,2,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-25.0,18.060000000000002,25.107194006865686,0.7851700826268913,12.309688108
09-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,102.7092853,5.066765741,6.586671689,8.7,45.3,28.9,0.509,15.286,18436.0,348.0,23.42272593,2.0,No_Machine_Failure,2022-02-09,2022,2,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-36.599999999999994,15.795,20.27117308165284,0.6594412848302751,16.995908151
09-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,61.73,4.566853902,6.4330915,13.4,48.3,34.5,1.083,23.115,27613.0,349.0,14.44705039,2.82,Machine_Failure,2022-02-09,2022,2,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-34.9,24.197999999999997,13.516964046729427,0.9876953893479272,10.958935273
09-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,77.68,4.925542164,5.973141972,27.0,45.9,37.2,0.896,11.285,19819.0,319.0,16.44955444,2.93,Machine_Failure,2022-02-09,2022,2,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-18.9,12.181000000000001,15.770852712976593,0.7089101119576492,12.393688108
09-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,79.23,4.566853902,6.441788349,24.4,49.6,35.3,1.45,31.29,19717.0,343.0,16.96410507,2.82,Machine_Failure,2022-02-09,2022,2,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-25.200000000000003,32.74,17.34892372302564,0.7052616518224416,12.720873548999998
09-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,64.55,5.567856573,6.679917616,8.5,49.8,35.5,0.182,23.16,19852.0,471.0,15.1197393,2.89,Machine_Failure,2022-02-09,2022,2,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-41.3,23.342,11.593330243638084,0.71009049611904,11.45081751
09-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,54.87,6.863944117,6.424090412,26.4,51.0,30.5,1.542,22.482,19845.0,363.0,15.90071615,2.89,Machine_Failure,2022-02-09,2022,2,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-24.6,24.024,7.993946201295974,0.7098401115999571,11.997501305
09-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,73.5721609,5.070683403,6.447614741,10.6,49.3,37.3,0.697,15.538,13272.0,345.0,23.40320604,2.92,No_Machine_Failure,2022-02-09,2022,2,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-38.699999999999996,16.235,14.50931857754559,0.4747290481811353,17.258244228000002
09-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,92.8557399,5.067462345,6.23846716,9.9,46.7,36.1,0.691,20.462,19197.0,327.0,32.72044546,2.74,No_Machine_Failure,2022-02-09,2022,2,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-36.800000000000004,21.153,18.32391314986673,0.6866616589762851,23.726311822
09-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,142.5538395,5.043578115,7.449487945,20.6,50.9,33.4,1.62,19.594,20266.0,359.0,34.97300419,2.17,No_Machine_Failure,2022-02-09,2022,2,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,High_Vibration,-30.299999999999997,21.214000000000002,28.26442582023933,0.7248989519619415,25.132102932999995
09-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,108.8102108,5.064899612,6.712501486,6.8,41.5,30.8,0.859,28.469,20371.0,329.0,23.43537382,2.76,No_Machine_Failure,2022-02-09,2022,2,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-34.7,29.328000000000003,21.483191995000592,0.7286547197481847,17.232761674
09-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,101.8572709,4.985096486,6.415281872,7.4,42.9,29.9,1.104,24.791,17726.0,334.0,23.82245509,2.6,No_Machine_Failure,2022-02-09,2022,2,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-35.5,25.895,20.43235696361204,0.6340451407518689,17.455718562999998
09-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,100.373339,5.061411129,5.685280619,5.7,46.2,33.2,1.237,16.453,20346.0,373.0,23.46416986,2.75,No_Machine_Failure,2022-02-09,2022,2,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-40.5,17.689999999999998,19.83109777921382,0.7277604893228887,17.249918901999997
09-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,76.19,6.560332199,7.080684238,5.7,47.3,34.4,1.315,20.186,19714.0,335.0,14.20288973,2.61,Machine_Failure,2022-02-09,2022,2,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-41.599999999999994,21.501,11.613741147378747,0.7051543441714061,10.725022810999999
09-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,71.13,4.84252053,6.387170856,6.0,42.9,37.9,0.518,24.105,19708.0,258.0,24.223767,3.91,Machine_Failure,2022-02-09,2022,2,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-36.9,24.623,14.68863158335438,0.7049397288693351,18.1296369
09-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,86.04,4.936675623,6.187971889,26.4,47.1,28.3,1.318,9.608,23432.0,332.0,16.44955444,3.67,Machine_Failure,2022-02-09,2022,2,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-20.700000000000003,10.926,17.428732728384897,0.8381442930214258,12.615688108
09-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,56.13,4.930189639,7.139862263,29.8,45.8,37.7,1.014,25.766,26605.0,431.0,24.05775045,3.55,Machine_Failure,2022-02-09,2022,2,9,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-15.999999999999996,26.779999999999998,11.384957600005212,0.9516400185999928,17.905425315
09-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,92.8557399,5.15709843,6.235695327,11.9,43.7,39.4,0.981,34.651,14152.0,369.0,23.01508943,2.7,No_Machine_Failure,2022-01-09,2022,1,9,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-31.800000000000004,35.632000000000005,18.005423235639118,0.5062059591515542,16.920562600999997
09-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,73.5721609,5.158444591,6.720944658,12.2,46.8,37.7,1.783,24.458,14266.0,392.0,23.01287057,2.81,No_Machine_Failure,2022-01-09,2022,1,9,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,0,High_Vibration,-34.599999999999994,26.241,14.262469936841471,0.5102836498909039,16.952009398999998
09-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,75.99,4.931554348,6.401273682,24.4,51.1,38.6,1.096,18.725,26605.0,361.0,17.89931102,3.78,Machine_Failure,2022-01-09,2022,1,9,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-26.700000000000003,19.821,15.408934919437291,0.9516400185999928,13.663517714
09-01-2022,Makino-L3-Unit1-2015,Shopfloor-L3,64.1,4.941708905,6.737980062,30.3,47.4,37.2,1.558,18.976,27613.0,315.0,16.96410507,2.94,Machine_Failure,2022-01-09,2022,1,9,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,1,High_Vibration,-17.099999999999998,20.534,12.971221339068332,0.9876953893479272,12.756873548999998
09-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,85.49,4.930173147,6.535054475,29.8,39.1,35.3,0.953,30.128,26526.0,322.0,15.1197393,2.73,Machine_Failure,2022-01-09,2022,1,9,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-9.3,31.081,17.34016178559986,0.9488142504560575,11.402817509999998
08-12-2021,Makino-L2-Unit1-2015,Shopfloor-L2,141.1591931,5.138601224,6.127649711,4.5,47.9,31.2,1.225,35.214,15217.0,381.0,23.09190287,2.87,No_Machine_Failure,2021-12-08,2021,12,8,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-43.4,36.439,27.47035369094444,0.5443001752691634,17.025332009
08-05-2022,Makino-L1-Unit1-2013,Shopfloor-L1,158.5601335,5.168315773,6.179254629,5.7,52.9,36.3,1.017,36.41,16198.0,291.0,22.96747811,2.84,No_Machine_Failure,2022-05-08,2022,5,8,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-47.199999999999996,37.427,30.679265831306243,0.5793897771577781,16.929234676999997
08-05-2022,Makino-L1-Unit1-2013,Shopfloor-L1,120.2772488,5.168157116,5.88764703,6.8,43.7,33.7,1.265,25.661,17726.0,361.0,33.92336502,2.78,No_Machine_Failure,2022-05-08,2022,5,8,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-36.900000000000006,26.926000000000002,23.27275392376055,0.6340451407518689,24.580355513999997
08-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,56.69,4.620766215,5.775719017,28.7,50.0,30.6,0.431,31.47,27613.0,379.0,25.62131702,3.67,Machine_Failure,2022-04-08,2022,4,8,Friday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-21.3,31.901,12.268528067049157,0.9876953893479272,19.035921913999996
08-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,71.04,6.863944117,6.10870867,15.0,49.7,41.1,0.913,19.511,20504.0,389.0,14.20288973,2.56,Machine_Failure,2022-04-08,2022,4,8,Friday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-34.7,20.424,10.349734611628687,0.7334120256107594,10.710022811
08-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,117.0764499,5.214411019,5.719860767,22.3,48.0,34.2,1.008,24.419,20963.0,330.0,35.58033366,1.87,No_Machine_Failure,2022-04-08,2022,4,8,Friday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-25.7,25.427,22.452478232613984,0.7498300962191937,25.467233562
08-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,63.38,4.566853902,6.449611102,16.1,51.1,36.4,1.007,21.239,26526.0,268.0,25.63094599,3.49,Machine_Failure,2022-04-08,2022,4,8,Friday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-35.0,22.246000000000002,13.878263101923071,0.9488142504560575,18.988662193
08-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,51.83,4.699714458,6.860103362,23.9,43.5,35.8,0.963,34.52,21951.0,294.0,25.16217783,3.67,Machine_Failure,2022-04-08,2022,4,8,Friday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-19.6,35.483000000000004,11.0283295853801,0.7851700826268913,18.714524480999998
08-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,89.22,4.700639825,6.807109117,25.6,51.1,36.2,1.025,28.811,26526.0,344.0,17.89931102,2.6,Machine_Failure,2022-04-08,2022,4,8,Friday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-25.5,29.836,18.98039486571384,0.9488142504560575,13.309517713999998
08-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,135.5180555,5.212469102,6.619663497,22.3,47.1,42.0,0.839,28.732,20955.0,365.0,30.51400825,2.01,No_Machine_Failure,2022-04-08,2022,4,8,Friday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-24.8,29.570999999999998,25.998821834359145,0.7495439424830991,21.962805775
08-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,155.20038,5.212440733,5.955346526,22.3,50.9,31.0,1.109,32.291,20953.0,350.0,31.62033518,3.0,No_Machine_Failure,2022-04-08,2022,4,8,Friday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-28.599999999999998,33.4,29.774991784064856,0.7494724040490753,23.034234626
08-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,69.05,4.697974907,6.513605362,27.0,46.2,33.9,0.582,26.806,27957.0,427.0,14.44705039,2.6,Machine_Failure,2022-04-08,2022,4,8,Friday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-19.200000000000003,27.388,14.697822224872944,1.0,10.892935272999999
08-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,58.48,4.700669612,6.761880686,24.4,49.9,34.9,1.123,18.515,17919.0,389.0,17.89931102,2.79,Machine_Failure,2022-04-08,2022,4,8,Friday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-25.5,19.638,12.440780745515623,0.6409485996351539,13.366517713999999
08-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,145.98,4.621132131,6.454829599,9.1,47.5,31.0,0.939,28.106,21951.0,453.0,15.1197393,2.55,Machine_Failure,2022-04-08,2022,4,8,Friday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-38.4,29.045,31.58966155083956,0.7851700826268913,11.34881751
08-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,158.1611974,3.895031347,6.643219206,25.3,44.4,36.9,0.784,18.007,14266.0,258.0,21.54730096,2.97,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-19.099999999999998,18.791,40.60588562960287,0.5102836498909039,15.974110672
08-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,117.4964003,3.053451378,7.158585404,25.3,47.0,35.9,1.694,22.494,22141.0,243.0,21.56189874,3.18,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,High_Vibration,-21.7,24.188,38.47986614313136,0.7919662338591408,16.047329118
08-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,117.9058818,3.053148837,6.65334229,25.3,44.7,34.6,1.182,23.265,22166.0,401.0,32.72044546,2.96,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-19.400000000000002,24.447,38.61779693513186,0.7928604642844368,23.792311822000002
08-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,123.3119398,3.895031347,6.01289019,25.0,55.5,37.0,0.488,13.294,22048.0,405.0,21.65284833,2.84,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-30.5,13.782,31.6587798182873,0.7886396966770397,16.008993830999998
08-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,139.3590924,5.505147853,6.739611298,4.5,45.1,31.6,1.128,25.564,22046.0,338.0,21.65481266,3.18,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-40.6,26.692,25.3143232700021,0.7885681582430161,16.112368862
08-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,92.8557399,5.51242995,6.011247503,25.1,52.0,34.9,1.796,27.157,22073.0,330.0,32.72044546,3.16,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,High_Vibration,-26.9,28.953,16.8447927215837,0.7895339271023357,23.852311822
08-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,148.7742427,3.053451378,6.605223291,25.0,47.4,34.6,1.04,25.661,14152.0,390.0,33.92336502,2.88,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-22.4,26.701,48.723304969554356,0.5062059591515542,24.610355514
08-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,121.6871398,3.895031347,6.689398237,25.0,43.4,38.2,0.798,14.919,16198.0,280.0,32.37045571,1.91,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-18.4,15.717,31.241632982934757,0.5793897771577781,23.232318997
08-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,100.5069413,3.126011472,6.870078429,25.0,54.6,31.0,1.473,17.529,17726.0,295.0,35.58033366,2.01,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-29.6,19.002,32.151814604729,0.6340451407518689,25.509233562000002
08-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,150.3775182,3.106960002,5.539618105,25.3,51.4,36.5,1.007,27.992,18436.0,244.0,30.51400825,3.0,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-26.099999999999998,28.999000000000002,48.40021052836199,0.6594412848302751,22.259805774999997
08-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,140.653319,3.105982448,7.252795992,25.1,45.8,35.4,1.016,19.382,19197.0,359.0,31.62033518,2.02,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-20.699999999999996,20.398000000000003,45.284647081817646,0.6866616589762851,22.740234626000003
08-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,134.7480969,3.164804649,6.72927748,25.1,51.0,43.1,0.421,29.812,13272.0,309.0,32.51929855,2.17,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-25.9,30.233,42.57706615243284,0.4747290481811353,23.414508985
08-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,103.5992058,5.512204448,6.325936135,25.0,50.2,31.3,0.861,34.792,22072.0,316.0,31.62033518,1.99,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-25.200000000000003,35.653,18.794514386633285,0.7894981578853238,22.731234626000003
08-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,94.00662225,5.509550562,6.096374933,25.0,46.9,32.6,1.108,26.885,22068.0,373.0,32.51929855,1.95,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-21.9,27.993000000000002,17.06248471488299,0.7893550810172766,23.348508985000002
08-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,107.2880726,5.509757626,7.075993429,25.0,50.5,36.5,0.493,30.469,22068.0,341.0,33.92336502,1.89,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-25.5,30.962,19.472376079433737,0.7893550810172766,24.313355513999998
08-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,115.2883946,5.513920187,6.214622183,25.1,47.9,37.5,0.561,21.227,18436.0,411.0,21.61559359,1.86,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-22.799999999999997,21.788,20.908607794471145,0.6594412848302751,15.688915512999998
08-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,124.1045279,5.512638248,6.168188365,25.1,46.4,33.2,1.325,30.082,14266.0,316.0,21.6283242,1.99,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-21.299999999999997,31.407,22.512728446316146,0.5102836498909039,15.73682694
08-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,126.3668382,3.105982448,6.328521737,25.3,46.0,33.1,1.104,16.622,17726.0,326.0,21.55703062,2.88,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-20.7,17.726,40.6849814239517,0.6340451407518689,15.953921434
08-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,105.7458869,3.164804649,6.759938267,25.0,43.4,34.6,0.988,25.656,22047.0,350.0,21.65383045,3.02,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-18.4,26.644,33.41308504883961,0.7886039274600279,16.063681315
08-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,98.42087699,5.518598101,6.452701602,25.2,43.1,39.0,1.121,26.602,18436.0,391.0,32.37045571,2.01,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-17.900000000000002,27.723,17.834398372326767,0.6594412848302751,23.262318997
08-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,124.4685601,3.888834693,6.623259547,25.3,46.0,37.5,1.441,25.233,22160.0,334.0,21.54341155,2.92,No_Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-20.7,26.674,32.00664721595046,0.7926458489823658,15.956388084999997
08-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,57.51,4.323792234,6.949125615,5.5,40.7,31.2,1.093,31.839,17344.0,399.0,14.10999444,2.28,Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-35.2,32.932,13.300824111707307,0.6203812998533462,10.560996107999998
08-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,87.02,4.324921143,6.661063237,13.6,44.5,36.6,0.779,13.757,17345.0,315.0,15.1197393,2.42,Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-30.9,14.536,20.12059806936461,0.6204170690703581,11.309817509999998
08-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,71.04,4.322837113,6.924079841,8.0,46.4,31.6,1.003,33.304,17329.0,272.0,16.44955444,2.46,Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-38.4,34.307,16.433651822402126,0.6198447615981686,12.252688108
08-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,61.73,6.863944117,6.528339166,23.9,44.8,32.7,0.928,16.842,21951.0,381.0,17.89931102,2.41,Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-20.9,17.77,8.99337158749773,0.7851700826268913,13.252517714
08-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,142.36,4.566853902,6.490369834,26.2,48.4,41.4,0.721,27.039,26605.0,254.0,15.1197393,2.32,Machine_Failure,2022-03-08,2022,3,8,Tuesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-22.2,27.76,31.172444543858767,0.9516400185999928,11.279817509999999
